Id,SalePrice
1461,133250.0
1462,145340.0
1463,181130.0
1464,178140.0
1465,204145.6
1466,181260.0
1467,162348.5
1468,169769.0
1469,178179.0
1470,124041.0
1471,190980.0
1472,99270.0
1473,92500.0
1474,152000.0
1475,133390.0
1476,418186.4
1477,257650.8
1478,319386.1
1479,235791.3
1480,463181.1
1481,316575.0
1482,212295.6
1483,171754.9
1484,171086.0
1485,172713.3
1486,207380.0
1487,330946.3
1488,243609.0
1489,214544.0
1490,206890.0
1491,189180.0
1492,94829.3
1493,174840.0
1494,311130.0
1495,323966.8
1496,230007.2
1497,195490.0
1498,159938.5
1499,162673.3
1500,155369.9
1501,171700.0
1502,159059.8
1503,284737.1
1504,221910.0
1505,210197.8
1506,180185.0
1507,213540.0
1508,196050.0
1509,169295.0
1510,158465.0
1511,156890.0
1512,166730.0
1513,133350.0
1514,162810.0
1515,190340.0
1516,166190.0
1517,149842.5
1518,135486.4
1519,225517.2
1520,140845.0
1521,140450.0
1522,152515.0
1523,113145.0
1524,122010.0
1525,128528.3
1526,136180.0
1527,102460.0
1528,130730.0
1529,151325.0
1530,159890.0
1531,141153.2
1532,105185.8
1533,139650.0
1534,117275.0
1535,151130.0
1536,124830.0
1537,66290.0
1538,186990.0
1539,247440.0
1540,105595.3
1541,143450.0
1542,135020.0
1543,208400.0
1544,82752.6
1545,111080.0
1546,123900.0
1547,140823.2
1548,143443.4
1549,121140.0
1550,136916.4
1551,114575.0
1552,140160.0
1553,146740.0
1554,111900.4
1555,166260.0
1556,96100.4
1557,111890.4
1558,94500.4
1559,113040.0
1560,136480.0
1561,154495.5
1562,124870.0
1563,124440.0
1564,160758.7
1565,167530.0
1566,232407.8
1567,71180.4
1568,224800.0
1569,150240.0
1570,127500.0
1571,118560.8
1572,144279.5
1573,247780.0
1574,86860.0
1575,202610.0
1576,225167.8
1577,203910.1
1578,147780.0
1579,140915.0
1580,201700.0
1581,136440.0
1582,132240.0
1583,322559.2
1584,258897.0
1585,138640.0
1586,62511.5
1587,101770.0
1588,157395.9
1589,91581.5
1590,133725.0
1591,112785.8
1592,112540.4
1593,121920.0
1594,141590.0
1595,112410.0
1596,228680.0
1597,162573.2
1598,195460.0
1599,197895.6
1600,192745.6
1601,79591.1
1602,114930.0
1603,105955.0
1604,270407.7
1605,260363.0
1606,173350.0
1607,168740.0
1608,209777.2
1609,184842.9
1610,149533.7
1611,155635.0
1612,167987.9
1613,177200.0
1614,126490.0
1615,82290.0
1616,86740.0
1617,84080.0
1618,127190.0
1619,132575.0
1620,128590.0
1621,141526.9
1622,154780.0
1623,310540.0
1624,220072.8
1625,147640.0
1626,176180.0
1627,187190.0
1628,301675.0
1629,184800.0
1630,389504.2
1631,241140.0
1632,269050.0
1633,168196.5
1634,183650.0
1635,181550.0
1636,169460.0
1637,165855.0
1638,213962.5
1639,170630.0
1640,246547.9
1641,180490.0
1642,218350.0
1643,215453.0
1644,218153.0
1645,185150.0
1646,162350.0
1647,156650.0
1648,139485.0
1649,135705.0
1650,129193.4
1651,123245.0
1652,94140.0
1653,97790.0
1654,157055.0
1655,146800.0
1656,148592.2
1657,161005.0
1658,154549.0
1659,131050.0
1660,147400.0
1661,432671.1
1662,388816.9
1663,359034.1
1664,433535.7
1665,309649.9
1666,360050.4
1667,361738.5
1668,312176.0
1669,299699.3
1670,313486.1
1671,266404.4
1672,458290.0
1673,303850.0
1674,249410.0
1675,192000.0
1676,194920.0
1677,205430.0
1678,454499.4
1679,383511.7
1680,314290.6
1681,255412.5
1682,308532.2
1683,183515.0
1684,167168.5
1685,173728.0
1686,164680.5
1687,168678.5
1688,186780.0
1689,186270.0
1690,181093.5
1691,175063.3
1692,251723.0
1693,170313.3
1694,186280.0
1695,168088.0
1696,266043.6
1697,169179.0
1698,348498.0
1699,359150.0
1700,246750.0
1701,267900.0
1702,241800.0
1703,247718.2
1704,302728.8
1705,235425.6
1706,398681.3
1707,201288.0
1708,213209.0
1709,282044.4
1710,237423.0
1711,272134.3
1712,229535.0
1713,255170.0
1714,220073.7
1715,205960.0
1716,173590.0
1717,157009.0
1718,154185.0
1719,208220.0
1720,268824.4
1721,159565.0
1722,121140.5
1723,152580.0
1724,197013.0
1725,229100.0
1726,191962.5
1727,173020.0
1728,184946.5
1729,162565.0
1730,164283.2
1731,117888.3
1732,137195.0
1733,131336.0
1734,137770.0
1735,134800.0
1736,117588.3
1737,353230.0
1738,214740.0
1739,259962.7
1740,201820.0
1741,192116.2
1742,174520.0
1743,171490.0
1744,322300.0
1745,243567.2
1746,266361.3
1747,223217.8
1748,204350.0
1749,166640.0
1750,147350.0
1751,231928.0
1752,129050.0
1753,141276.4
1754,216390.0
1755,168320.0
1756,127450.0
1757,123590.0
1758,156090.0
1759,172010.0
1760,156395.0
1761,161240.0
1762,174910.0
1763,166500.0
1764,120455.0
1765,150040.0
1766,167330.0
1767,192230.0
1768,138545.0
1769,171200.0
1770,149052.5
1771,131860.0
1772,145735.0
1773,123910.0
1774,135190.5
1775,132310.0
1776,118570.0
1777,121855.0
1778,126785.0
1779,117840.0
1780,169200.0
1781,119985.0
1782,96445.0
1783,121530.0
1784,96430.0
1785,119895.5
1786,157520.0
1787,176015.0
1788,59203.6
1789,93699.3
1790,87540.0
1791,185880.0
1792,146600.0
1793,152395.0
1794,145671.0
1795,145705.0
1796,133772.5
1797,113750.0
1798,122360.0
1799,117180.0
1800,126935.9
1801,122793.2
1802,145767.5
1803,142580.0
1804,139842.0
1805,142060.0
1806,123430.4
1807,138500.0
1808,116250.0
1809,124540.0
1810,138623.2
1811,125500.0
1812,112188.3
1813,129225.0
1814,109770.0
1815,55832.2
1816,109790.0
1817,123005.8
1818,132640.0
1819,124850.4
1820,88950.0
1821,125200.0
1822,148150.0
1823,59401.1
1824,126280.0
1825,146800.0
1826,101080.0
1827,105965.0
1828,153338.7
1829,117720.0
1830,132600.0
1831,165200.0
1832,96050.0
1833,142640.0
1834,126335.0
1835,169460.0
1836,123500.0
1837,101810.0
1838,132675.0
1839,83040.0
1840,172850.0
1841,148008.7
1842,88750.0
1843,146740.0
1844,142000.0
1845,149473.2
1846,148070.0
1847,140350.0
1848,60960.4
1849,118760.0
1850,124503.0
1851,161370.0
1852,125500.0
1853,127475.0
1854,170730.0
1855,150516.9
1856,209150.0
1857,141173.2
1858,128663.4
1859,125388.3
1860,151252.2
1861,125388.3
1862,255785.6
1863,256285.6
1864,256285.6
1865,323184.4
1866,310158.4
