Id,SalePrice
1461,36474.822
1462,36474.822
1463,36474.822
1464,36474.822
1465,36474.822
1466,36474.822
1467,36474.822
1468,36474.822
1469,36474.822
1470,36474.822
1471,36474.822
1472,36474.822
1473,36474.822
1474,36474.822
1475,36474.822
1476,36474.822
1477,36474.822
1478,36474.822
1479,36474.822
1480,36474.822
1481,36474.822
1482,36474.822
1483,36474.822
1484,36474.822
1485,36474.822
1486,36474.822
1487,36474.822
1488,36474.822
1489,36474.822
1490,36474.822
1491,36474.822
1492,36474.822
1493,36474.822
1494,36474.822
1495,36474.822
1496,36474.822
1497,36474.822
1498,36474.822
1499,36474.822
1500,36474.822
1501,36474.822
1502,36474.822
1503,36474.822
1504,36474.822
1505,36474.822
1506,36474.822
1507,36474.822
1508,36474.822
1509,36474.822
1510,36474.822
1511,36474.822
1512,36474.822
1513,36474.822
1514,36474.822
1515,36474.822
1516,36474.822
1517,36474.822
1518,36474.822
1519,36474.822
1520,36474.822
1521,36474.822
1522,36474.822
1523,36474.822
1524,36474.822
1525,36474.822
1526,36474.822
1527,36474.822
1528,36474.822
1529,36474.822
1530,36474.822
1531,36474.822
1532,36474.822
1533,36474.822
1534,36474.822
1535,36474.822
1536,36474.822
1537,36474.822
1538,36474.822
1539,36474.822
1540,36474.822
1541,36474.822
1542,36474.822
1543,36474.822
1544,36474.822
1545,36474.822
1546,36474.822
1547,36474.822
1548,36474.822
1549,36474.822
1550,36474.822
1551,36474.822
1552,36474.822
1553,36474.822
1554,36474.822
1555,36474.822
1556,36474.822
1557,36474.822
1558,36474.822
1559,36474.822
1560,36474.822
1561,36474.822
1562,36474.822
1563,36474.822
1564,36474.822
1565,36474.822
1566,36474.822
1567,36474.822
1568,36474.822
1569,36474.822
1570,36474.822
1571,36474.822
1572,36474.822
1573,36474.822
1574,36474.822
1575,36474.822
1576,36474.822
1577,36474.822
1578,36474.822
1579,36474.822
1580,36474.822
1581,36474.822
1582,36474.822
1583,36474.822
1584,36474.822
1585,36474.822
1586,36474.822
1587,36474.822
1588,36474.822
1589,36474.822
1590,36474.822
1591,36474.822
1592,36474.822
1593,36474.822
1594,36474.822
1595,36474.822
1596,36474.822
1597,36474.822
1598,36474.822
1599,36474.822
1600,36474.822
1601,36474.822
1602,36474.822
1603,36474.822
1604,36474.822
1605,36474.822
1606,36474.822
1607,36474.822
1608,36474.822
1609,36474.822
1610,36474.822
1611,36474.822
1612,36474.822
1613,36474.822
1614,36474.822
1615,36474.822
1616,36474.822
1617,36474.822
1618,36474.822
1619,36474.822
1620,36474.822
1621,36474.822
1622,36474.822
1623,36474.822
1624,36474.822
1625,36474.822
1626,36474.822
1627,36474.822
1628,36474.822
1629,36474.822
1630,36474.822
1631,36474.822
1632,36474.822
1633,36474.822
1634,36474.822
1635,36474.822
1636,36474.822
1637,36474.822
1638,36474.822
1639,36474.822
1640,36474.822
1641,36474.822
1642,36474.822
1643,36474.822
1644,36474.822
1645,36474.822
1646,36474.822
1647,36474.822
1648,36474.822
1649,36474.822
1650,36474.822
1651,36474.822
1652,36474.822
1653,36474.822
1654,36474.822
1655,36474.822
1656,36474.822
1657,36474.822
1658,36474.822
1659,36474.822
1660,36474.822
1661,36474.822
1662,36474.822
1663,36474.822
1664,36474.822
1665,36474.822
1666,36474.822
1667,36474.822
1668,36474.822
1669,36474.822
1670,36474.822
1671,36474.822
1672,36474.822
1673,36474.822
1674,36474.822
1675,36474.822
1676,36474.822
1677,36474.822
1678,36474.822
1679,36474.822
1680,36474.822
1681,36474.822
1682,36474.822
1683,36474.822
1684,36474.822
1685,36474.822
1686,36474.822
1687,36474.822
1688,36474.822
1689,36474.822
1690,36474.822
1691,36474.822
1692,36474.822
1693,36474.822
1694,36474.822
1695,36474.822
1696,36474.822
1697,36474.822
1698,36474.822
1699,36474.822
1700,36474.822
1701,36474.822
1702,36474.822
1703,36474.822
1704,36474.822
1705,36474.822
1706,36474.822
1707,36474.822
1708,36474.822
1709,36474.822
1710,36474.822
1711,36474.822
1712,36474.822
1713,36474.822
1714,36474.822
1715,36474.822
1716,36474.822
1717,36474.822
1718,36474.822
1719,36474.822
1720,36474.822
1721,36474.822
1722,36474.822
1723,36474.822
1724,36474.822
1725,36474.822
1726,36474.822
1727,36474.822
1728,36474.822
1729,36474.822
1730,36474.822
1731,36474.822
1732,36474.822
1733,36474.822
1734,36474.822
1735,36474.822
1736,36474.822
1737,36474.822
1738,36474.822
1739,36474.822
1740,36474.822
1741,36474.822
1742,36474.822
1743,36474.822
1744,36474.822
1745,36474.822
1746,36474.822
1747,36474.822
1748,36474.822
1749,36474.822
1750,36474.822
1751,36474.822
1752,36474.822
1753,36474.822
1754,36474.822
1755,36474.822
1756,36474.822
1757,36474.822
1758,36474.822
1759,36474.822
1760,36474.822
1761,36474.822
1762,36474.822
1763,36474.822
1764,36474.822
1765,36474.822
1766,36474.822
1767,36474.822
1768,36474.822
1769,36474.822
1770,36474.822
1771,36474.822
1772,36474.822
1773,36474.822
1774,36474.822
1775,36474.822
1776,36474.822
1777,36474.822
1778,36474.822
1779,36474.822
1780,36474.822
1781,36474.822
1782,36474.822
1783,36474.822
1784,36474.822
1785,36474.822
1786,36474.822
1787,36474.822
1788,36474.822
1789,36474.822
1790,36474.822
1791,36474.822
1792,36474.822
1793,36474.822
1794,36474.822
1795,36474.822
1796,36474.822
1797,36474.822
1798,36474.822
1799,36474.822
1800,36474.822
1801,36474.822
1802,36474.822
1803,36474.822
1804,36474.822
1805,36474.822
1806,36474.822
1807,36474.822
1808,36474.822
1809,36474.822
1810,36474.822
1811,36474.822
1812,36474.822
1813,36474.822
1814,36474.822
1815,36474.822
1816,36474.822
1817,36474.822
1818,36474.822
1819,36474.822
1820,36474.822
1821,36474.822
1822,36474.822
1823,36474.822
1824,36474.822
1825,36474.822
1826,36474.822
1827,36474.822
1828,36474.822
1829,36474.822
1830,36474.822
1831,36474.822
1832,36474.822
1833,36474.822
1834,36474.822
1835,36474.822
1836,36474.822
1837,36474.822
1838,36474.822
1839,36474.822
1840,36474.822
1841,36474.822
1842,36474.822
1843,36474.822
1844,36474.822
1845,36474.822
1846,36474.822
1847,36474.822
1848,36474.822
1849,36474.822
1850,36474.822
1851,36474.822
1852,36474.822
1853,36474.822
1854,36474.822
1855,36474.822
1856,36474.822
1857,36474.822
1858,36474.822
1859,36474.822
1860,37501.42
1861,36474.822
1862,36474.822
1863,36474.822
1864,36474.822
1865,36474.822
1866,36474.822
1867,36474.822
1868,36474.822
1869,36474.822
1870,36474.822
1871,36474.822
1872,36474.822
1873,36474.822
1874,36474.822
1875,36474.822
1876,36474.822
1877,36474.822
1878,36474.822
1879,36474.822
1880,36474.822
1881,36474.822
1882,36474.822
1883,36474.822
1884,36474.822
1885,36474.822
1886,36474.822
1887,36474.822
1888,36474.822
1889,36474.822
1890,36474.822
1891,36474.822
1892,36474.822
1893,36474.822
1894,36474.822
1895,36474.822
1896,36474.822
1897,36474.822
1898,36474.822
1899,36474.822
1900,36474.822
1901,36474.822
1902,36474.822
1903,36474.822
1904,36474.822
1905,36474.822
1906,36474.822
1907,36474.822
1908,36474.822
1909,36474.822
1910,36474.822
1911,36474.822
1912,36474.822
1913,36474.822
1914,36474.822
1915,36474.822
1916,36474.822
1917,36474.822
1918,36474.822
1919,36474.822
1920,36474.822
1921,36474.822
1922,36474.822
1923,36474.822
1924,36474.822
1925,36474.822
1926,36474.822
1927,36474.822
1928,36474.822
1929,36474.822
1930,36474.822
1931,36474.822
1932,36474.822
1933,36474.822
1934,36474.822
1935,36474.822
1936,36474.822
1937,36474.822
1938,36474.822
1939,36474.822
1940,36474.822
1941,36474.822
1942,36474.822
1943,36474.822
1944,36474.822
1945,36474.822
1946,36474.822
1947,36474.822
1948,36474.822
1949,36474.822
1950,36474.822
1951,36474.822
1952,36474.822
1953,36474.822
1954,36474.822
1955,36474.822
1956,36474.822
1957,36474.822
1958,36474.822
1959,36474.822
1960,36474.822
1961,36474.822
1962,36474.822
1963,36474.822
1964,36474.822
1965,36474.822
1966,36474.822
1967,36474.822
1968,36474.822
1969,36474.822
1970,36474.822
1971,36474.822
1972,36474.822
1973,36474.822
1974,36474.822
1975,36474.822
1976,36474.822
1977,36474.822
1978,36474.822
1979,36474.822
1980,36474.822
1981,36474.822
1982,36474.822
1983,36474.822
1984,36474.822
1985,36474.822
1986,36474.822
1987,36474.822
1988,36474.822
1989,36474.822
1990,36474.822
1991,36474.822
1992,36474.822
1993,36474.822
1994,36474.822
1995,36474.822
1996,36474.822
1997,36474.822
1998,36474.822
1999,36474.822
2000,36474.822
2001,36474.822
2002,36474.822
2003,36474.822
2004,36474.822
2005,36474.822
2006,36474.822
2007,36474.822
2008,36474.822
2009,36474.822
2010,36474.822
2011,36474.822
2012,36474.822
2013,36474.822
2014,36474.822
2015,36474.822
2016,36474.822
2017,36474.822
2018,36474.822
2019,36474.822
2020,36474.822
2021,36474.822
2022,36474.822
2023,36474.822
2024,36474.822
2025,36474.822
2026,36474.822
2027,36474.822
2028,36474.822
2029,36474.822
2030,36474.822
2031,36474.822
2032,36474.822
2033,36474.822
2034,36474.822
2035,36474.822
2036,36474.822
2037,36474.822
2038,36474.822
2039,36474.822
2040,36474.822
2041,36474.822
2042,36474.822
2043,36474.822
2044,36474.822
2045,36474.822
2046,36474.822
2047,36474.822
2048,36474.822
2049,36474.822
2050,36474.822
2051,36474.822
2052,36474.822
2053,36474.822
2054,36474.822
2055,36474.822
2056,36474.822
2057,36474.822
2058,36474.822
2059,36474.822
2060,36474.822
2061,36474.822
2062,36474.822
2063,36474.822
2064,36474.822
2065,36474.822
2066,36474.822
2067,36474.822
2068,36474.822
2069,36474.822
2070,36474.822
2071,36474.822
2072,36474.822
2073,36474.822
2074,36474.822
2075,36474.822
2076,36474.822
2077,36474.822
2078,36474.822
2079,36474.822
2080,36474.822
2081,36474.822
2082,36474.822
2083,36474.822
2084,36474.822
2085,36474.822
2086,36474.822
2087,36474.822
2088,36474.822
2089,36474.822
2090,36474.822
2091,36474.822
2092,36474.822
2093,36474.822
2094,36474.822
2095,36474.822
2096,36474.822
2097,36474.822
2098,36474.822
2099,36474.822
2100,36474.822
2101,36474.822
2102,36474.822
2103,36474.822
2104,36474.822
2105,36474.822
2106,36474.822
2107,36474.822
2108,36474.822
2109,36474.822
2110,36474.822
2111,36474.822
2112,36474.822
2113,36474.822
2114,36474.822
2115,36474.822
2116,36474.822
2117,36474.822
2118,36474.822
2119,36474.822
2120,36474.822
2121,36474.822
2122,36474.822
2123,36474.822
2124,36474.822
2125,36474.822
2126,36474.822
2127,36474.822
2128,36474.822
2129,36474.822
2130,36474.822
2131,36474.822
2132,36474.822
2133,36474.822
2134,36474.822
2135,36474.822
2136,36474.822
2137,36474.822
2138,36474.822
2139,36474.822
2140,36474.822
2141,36474.822
2142,36474.822
2143,36474.822
2144,36474.822
2145,36474.822
2146,36474.822
2147,36474.822
2148,36474.822
2149,36474.822
2150,36474.822
2151,36474.822
2152,36474.822
2153,36474.822
2154,36474.822
2155,36474.822
2156,36474.822
2157,36474.822
2158,36474.822
2159,36474.822
2160,36474.822
2161,36474.822
2162,36474.822
2163,36474.822
2164,36474.822
2165,36474.822
2166,36474.822
2167,36474.822
2168,36474.822
2169,36474.822
2170,36474.822
2171,36474.822
2172,36474.822
2173,36474.822
2174,36474.822
2175,36474.822
2176,36474.822
2177,36474.822
2178,36474.822
2179,36474.822
2180,36474.822
2181,36474.822
2182,36474.822
2183,36474.822
2184,36474.822
2185,36474.822
2186,36474.822
2187,36474.822
2188,36474.822
2189,36474.822
2190,36474.822
2191,36474.822
2192,36474.822
2193,36474.822
2194,36474.822
2195,36474.822
2196,36474.822
2197,36474.822
2198,36474.822
2199,36474.822
2200,36474.822
2201,36474.822
2202,36474.822
2203,36474.822
2204,36474.822
2205,36474.822
2206,36474.822
2207,36474.822
2208,36474.822
2209,36474.822
2210,36474.822
2211,36474.822
2212,36474.822
2213,36474.822
2214,36474.822
2215,36474.822
2216,36474.822
2217,36474.822
2218,36474.822
2219,36474.822
2220,36474.822
2221,36474.822
2222,36474.822
2223,36474.822
2224,36474.822
2225,36474.822
2226,36474.822
2227,36474.822
2228,36474.822
2229,36474.822
2230,36474.822
2231,36474.822
2232,36474.822
2233,36474.822
2234,36474.822
2235,36474.822
2236,36474.822
2237,36474.822
2238,36474.822
2239,36474.822
2240,36474.822
2241,36474.822
2242,36474.822
2243,36474.822
2244,36474.822
2245,36474.822
2246,36474.822
2247,36474.822
2248,36474.822
2249,36474.822
2250,36474.822
2251,36474.822
2252,36474.822
2253,36474.822
2254,36474.822
2255,36474.822
2256,36474.822
2257,36474.822
2258,36474.822
2259,36474.822
2260,36474.822
2261,36474.822
2262,36474.822
2263,36474.822
2264,36474.822
2265,36474.822
2266,36474.822
2267,36474.822
2268,36474.822
2269,36474.822
2270,36474.822
2271,36474.822
2272,36474.822
2273,36474.822
2274,36474.822
2275,36474.822
2276,36474.822
2277,36474.822
2278,36474.822
2279,36474.822
2280,36474.822
2281,36474.822
2282,36474.822
2283,36474.822
2284,36474.822
2285,36474.822
2286,36474.822
2287,36474.822
2288,36474.822
2289,36474.822
2290,36474.822
2291,36474.822
2292,36474.822
2293,36474.822
2294,36474.822
2295,36474.822
2296,36474.822
2297,36474.822
2298,36474.822
2299,36474.822
2300,36474.822
2301,36474.822
2302,36474.822
2303,36474.822
2304,36474.822
2305,36474.822
2306,36474.822
2307,36474.822
2308,36474.822
2309,36474.822
2310,36474.822
