Id,SalePrice
1461,139636.83050113078
1462,180549.71972071286
1463,204203.21140848752
1464,201900.3398755705
1465,173113.83812486287
1466,182690.38445322867
1467,188250.7886492079
1468,167907.41506003495
1469,187530.4739843523
1470,134098.97476505395
1471,194157.47638099547
1472,106124.97241722699
1473,114037.6885340726
1474,146619.3826696789
1475,94716.6777328169
1476,283039.39760624524
1477,237964.1260777628
1478,255626.850805155
1479,249908.97548090573
1480,393160.3807972586
1481,287703.8887333786
1482,187785.91908644792
1483,189809.2796162283
1484,161791.8110701954
1485,163872.70694702026
1486,194820.70591138955
1487,301290.74430119153
1488,235016.50702904817
1489,196199.44008194562
1490,237148.03317271825
1491,199265.95860224124
1492,91864.71142332908
1493,190844.79638682958
1494,270728.87753247377
1495,268699.25801812764
1496,210842.0475255167
1497,187808.60826044437
1498,157960.2969981348
1499,155339.06173663493
1500,163300.25075077172
1501,203194.32243634667
1502,144283.55520877894
1503,250746.8413063204
1504,225845.99749313947
1505,224966.52175854798
1506,208401.93248362
1507,273854.65666346904
1508,218139.68477564212
1509,162573.89306723233
1510,167330.61475717183
1511,162458.3528648531
1512,203428.9373482382
1513,156101.208266682
1514,202471.89388357755
1515,231827.7650511777
1516,159873.70029150601
1517,167870.11409800407
1518,164071.36925863381
1519,243863.73413251992
1520,135325.01784700807
1521,145084.93500458356
1522,185526.1379285967
1523,114103.24022018071
1524,106601.22901981231
1525,122675.931499294
1526,104429.32454358693
1527,114467.47065972444
1528,143536.10069285985
1529,140610.43977593537
1530,205223.77988850232
1531,134392.95649363752
1532,80936.64021598455
1533,147869.4540578639
1534,119918.76657520887
1535,179818.63519494887
1536,117698.61790413316
1537,100368.76173298713
1538,150399.4170406973
1539,178576.5894455826
1540,137137.70015226956
1541,150224.535797528
1542,165872.66666578408
1543,185247.84618348535
1544,65603.55543827172
1545,95905.91112052556
1546,110142.45345389005
1547,131420.56160472985
1548,123498.96680628415
1549,123720.36075340863
1550,132031.2460461771
1551,108822.74389993306
1552,160015.133140794
1553,143623.94507532474
1554,106309.73710911628
1555,184478.14540158864
1556,89601.23858695384
1557,113273.3196552908
1558,80691.2779838061
1559,117174.91767617222
1560,134293.14686741587
1561,180063.56449418422
1562,131101.75918339845
1563,117797.24579667207
1564,182930.20080155786
1565,152921.53163396474
1566,225890.61835410353
1567,77821.9303404009
1568,238804.92267735954
1569,170649.10120116826
1570,126703.66866414901
1571,118288.51997994538
1572,160526.07305674907
1573,233515.99854742642
1574,150673.32516900357
1575,235025.84071927425
1576,250723.23782765027
1577,188298.31051783916
1578,134888.7030299818
1579,161789.42843203899
1580,194839.08064431604
1581,149714.35147570726
1582,123791.39332257863
1583,296308.7285678899
1584,229043.67249160167
1585,148602.97019578423
1586,68594.83692335244
1587,86292.399836055
1588,157986.65283953305
1589,118246.25278388616
1590,131602.50257684942
1591,87291.91094886418
1592,135482.96942054387
1593,98544.51694077905
1594,163995.12952899095
1595,120656.44080006238
1596,212739.14120512363
1597,214521.08952437993
1598,186647.02042185422
1599,154553.91726978775
1600,155158.95783205982
1601,55343.51126491185
1602,127700.28775166627
1603,73231.94429706689
1604,238539.59504937287
1605,233889.5425153887
1606,170284.62984829303
1607,225481.06895532366
1608,206453.08932172414
1609,181211.72391431686
1610,162916.99862497207
1611,150061.38095342275
1612,199890.89120256063
1613,196341.88265745994
1614,123032.21604434308
1615,88196.11826359387
1616,80077.84605204221
1617,100562.77755724546
1618,127915.81660436746
1619,138650.0265708482
1620,233609.66320966836
1621,161368.7365538394
1622,157291.15675859805
1623,243101.45152383205
1624,236037.86961799022
1625,117167.42087703105
1626,196560.5708693182
1627,203856.6864718115
1628,262307.02840559836
1629,169022.90276490804
1630,303568.25772034284
1631,191911.30526899453
1632,214739.28318666574
1633,155490.1306499159
1634,192525.50515424367
1635,176827.52711553033
1636,157831.2325538313
1637,224452.55367576238
1638,210283.46059694048
1639,201928.196718744
1640,257428.55471607205
1641,201775.1252551591
1642,218590.50491642114
1643,213919.08885878976
1644,213888.16077894624
1645,230089.4774207538
1646,161913.82030545827
1647,160766.62429606076
1648,139908.3757695621
1649,135065.45220250543
1650,134193.68258809205
1651,142594.32718109246
1652,104547.50400888082
1653,100412.67786513921
1654,147100.8497323906
1655,125865.17045789119
1656,143713.95715235826
1657,148899.7654144084
1658,144578.65100341197
1659,108869.7899630582
1660,174466.62002224382
1661,348077.4729674971
1662,316385.09300731774
1663,309126.0539944088
1664,375281.8259339249
1665,260086.1700831568
1666,291403.0054808771
1667,309610.97143994924
1668,275302.9631138956
1669,239840.111156038
1670,280977.33119117375
1671,269924.4437197363
1672,359619.631860367
1673,265289.21741305944
1674,244301.97179417964
1675,201688.68286429998
1676,200459.65242465492
1677,208116.85188107844
1678,378853.6969448244
1679,317589.6800964987
1680,261424.40443336125
1681,209020.32372759935
1682,274372.58296691533
1683,185464.4687638199
1684,172932.4741508281
1685,173396.44837843534
1686,162029.6527080452
1687,155913.9129277384
1688,194460.75926946755
1689,190591.94181596395
1690,186354.8142783111
1691,173555.0682641929
1692,232380.68113704678
1693,157446.86338316556
1694,181559.51020967122
1695,151256.95453070756
1696,269978.93449767586
1697,152125.51570521947
1698,313475.9366937792
1699,277080.64511150774
1700,256443.88307117578
1701,261163.5820144927
1702,255323.04692756291
1703,238297.56023179647
1704,267562.91586195584
1705,214019.31113742944
1706,349655.3512159502
1707,204435.7966284668
1708,208037.79774951097
1709,247973.1421517646
