Id,SalePrice
1461,163010.61009788053
1462,163029.11221184122
1463,163041.22544559612
1464,162993.03067107362
1465,162937.33637445426
1466,162993.00337544156
1467,162967.0813030202
1468,162972.00391974047
1469,162995.64729942923
1470,162969.54245029448
1471,162945.71200186986
1472,162914.4625060745
1473,162914.8232297072
1474,162918.9286892586
1475,162916.75557627695
1476,163035.83268460073
1477,163032.3699432973
1478,163016.9020170539
1479,163048.558988793
1480,163057.28863319472
1481,163045.05470930727
1482,162959.33950084567
1483,163081.98022938988
1484,162923.58623646136
1485,163031.8907414368
1486,162975.78628896383
1487,163080.72342535004
1488,162983.86353205182
1489,162982.8840959036
1490,163000.21427623203
1491,163018.01803754078
1492,162987.4484749148
1493,163057.6319310233
1494,163036.95932247513
1495,163012.95724045724
1496,162937.6392861385
1497,162926.7005249172
1498,162922.07335565577
1499,162918.54328547357
1500,162918.8226640666
1501,162923.28295677135
1502,162917.36900033843
1503,163031.48914916354
1504,162962.77130898344
1505,162970.16953662335
1506,163003.77567939012
1507,163009.3349904827
1508,163086.05912723756
1509,162987.5537385476
1510,162987.51768180056
1511,162990.96234754557
1512,162991.00529744982
1513,163000.62993350925
1514,163036.96203977693
1515,162995.0760411334
1516,163074.44317501853
1517,163009.07591893876
1518,162974.5639094743
1519,162972.75128187196
1520,162967.1339988799
1521,163001.37532262033
1522,162994.98108815274
1523,162971.09433915146
1524,163002.41397225964
1525,163001.50429093372
1526,163035.2543099605
1527,162963.41010808718
1528,162966.5302516032
1529,162962.4675082606
1530,162990.83663539725
1531,162936.531484995
1532,162929.8540197912
1533,162944.134508703
1534,162953.6174952363
1535,163017.1395132059
1536,162969.5618648422
1537,162984.65879101853
1538,162987.81507033572
1539,162982.35531787257
1540,162983.70172645236
1541,162999.28395789233
1542,162944.88060023967
1543,162968.63910225875
1544,162933.02905376322
1545,162942.99121032454
1546,162943.61743695193
1547,162948.7822134562
1548,162944.97745969286
1549,162945.3309696181
1550,162948.49026257044
1551,162945.66421083402
1552,162971.3904872079
1553,163028.90952648746
1554,162921.59335663146
1555,163058.38639003786
1556,162998.27503445762
1557,162991.23244236622
1558,162942.07179555998
1559,162951.24415126594
1560,162947.06252859544
1561,163007.11524356587
1562,162961.8448395764
1563,162962.45052059574
1564,162962.1863485413
1565,163006.98880599576
1566,163090.0878653268
1567,162978.810068224
1568,163074.96886939136
1569,163082.12747759768
1570,163008.36149193064
1571,162983.20243012966
1572,162985.80031164017
1573,163076.78185107355
1574,163008.52418532042
1575,163019.67004843903
1576,163025.233061483
1577,162960.63865642532
1578,163044.1512838749
1579,163004.20746693903
1580,162985.0816887755
1581,163053.10584320483
1582,162958.66889598445
1583,163004.63494946278
1584,162988.60713527128
1585,162929.43615688817
1586,162970.004863642
1587,162973.73252373145
1588,162992.57342799113
1589,163013.2889285657
1590,162947.33966466328
1591,162947.46710553294
1592,162935.40644835643
1593,162963.17882418848
1594,162961.5710278499
1595,162990.88211426183
1596,163003.4986403076
1597,163062.8663045158
1598,163086.60515157136
1599,162926.91524256626
1600,162928.38368471107
1601,162963.36175146827
1602,162979.00373351894
1603,162973.1195066251
1604,162931.20631867516
1605,163009.0432157898
1606,162988.05697188096
1607,163034.30484154218
1608,163018.17316117196
1609,162990.055496319
1610,162988.0619258426
1611,163055.953343691
1612,162996.06298075514
1613,163017.99552627068
1614,162917.81130625703
1615,162913.82185848706
1616,162915.15219491636
1617,162915.22147298814
1618,162952.63529194408
1619,163025.28604204828
1620,162970.5790991165
1621,162996.71437116188
1622,162999.15701181922
1623,162995.3186324631
1624,163032.72664527557
1625,163027.71008380517
1626,162997.14302004644
1627,162995.62048020095
1628,163020.1203424124
1629,162971.46866225285
1630,162970.53267855057
1631,162962.57630353532
1632,162971.78807407565
1633,162976.68800304784
1634,162962.67726666233
1635,162976.76741191672
1636,162958.84219565507
1637,163020.14147691612
1638,163036.5164127084
1639,163007.63362833986
1640,163029.54280719877
1641,163008.72071510402
1642,162958.39538667514
1643,162964.6489789316
1644,162975.07629608677
1645,162987.80954624346
1646,162993.41241069272
1647,163005.64111548572
1648,162965.4335308541
1649,162972.12126848596
1650,162953.86145569343
1651,162976.95080408847
1652,162914.36077113368
1653,162914.15147441567
1654,162919.3044243895
1655,162917.6511331184
1656,162919.19052891957
1657,162919.5453528633
1658,162919.32134653878
1659,162915.94267839706
1660,163000.12986284684
1661,163054.25605896628
1662,163030.39298375894
1663,163029.82459893564
1664,163049.48308176053
1665,163017.95934908613
1666,163074.33277804838
1667,163096.0376535419
1668,163002.42995104223
1669,163006.5807391326
1670,163041.76810887974
1671,163033.7451349082
1672,163064.5666388531
1673,163039.13781734355
1674,162992.4744120269
1675,162956.46704891988
1676,162938.6621929277
1677,162997.65111981047
1678,163060.61880104512
1679,163062.9586589342
1680,162966.92520264912
1681,162953.3710083785
1682,163073.18813802986
1683,162927.460570077
1684,163003.72605582525
1685,162978.30990446138
1686,162923.98259926212
1687,162983.03899170645
1688,162968.31176092173
1689,162994.64282031218
1690,162978.8898964219
1691,162968.24936408305
1692,163031.8074741337
1693,162986.625492111
1694,162972.49667254268
1695,162962.78040724155
1696,163066.66158352044
1697,162963.93179381502
1698,163035.21483117423
1699,163008.3350166447
1700,162984.87847060652
1701,163019.42578554188
1702,163012.82325449266
1703,162999.48549995912
1704,162998.84207436268
1705,162983.61349323313
1706,163017.94908034668
1707,162969.73834568638
1708,162977.40727832913
1709,163029.04960006158
1710,162964.17343130507
1711,163002.32220150012
1712,162975.21285590532
1713,163004.51455949084
1714,162979.12226724307
1715,162969.87681292434
1716,162987.6820645942
1717,162961.33729972056
1718,162960.91778444656
1719,163002.18476418362
1720,162996.5380385177
1721,163030.73248703626
1722,163029.92547904782
1723,163022.87196547556
1724,162962.614176781
1725,163015.0690519341
1726,162964.843615495
1727,162959.41540793402
1728,162980.42260858786
1729,162994.9052245508
1730,162970.10142019967
1731,162986.1050006119
1732,162970.93752332637
1733,162977.67057401626
1734,162981.7845995818
1735,162962.28861674803
1736,162954.47745921265
1737,163065.41746593357
1738,163019.21711806618
1739,162931.6668040972
1740,162932.7969586845
1741,162930.78555891494
1742,162922.68454677312
1743,162926.76876825895
1744,163053.74528133814
1745,163061.10218509994
1746,162991.31117433458
1747,163030.14507020873
1748,163004.02399045546
1749,162988.14688807342
1750,162979.57577814182
1751,163043.97505498017
1752,162954.45832412833
1753,162990.5820304905
1754,162991.426981717
1755,163067.89997460024
1756,162958.23804969923
1757,162965.84927296624
1758,162985.91569611704
1759,163038.25563884198
1760,162984.70400488575
1761,162999.51930845907
1762,162982.3511581665
1763,163013.12036236937
1764,162986.7851391537
1765,162995.19796606814
1766,163001.77156730994
1767,163052.50006814682
1768,162976.07737766535
1769,163022.55947015816
1770,162980.53403770633
1771,162975.98283239183
1772,162977.45397746988
1773,162996.30385028338
1774,162992.24323118225
1775,162967.53217758072
1776,163028.84991360258
1777,162969.42973281504
1778,162961.2863761527
1779,162982.80430746023
1780,163010.13459719077
1781,162986.8778190245
1782,162937.54509164888
1783,163001.78323687727
1784,162965.44840177306
1785,162993.89878875788
1786,163002.28225221095
1787,162958.62143578153
1788,162934.6900748458
1789,162999.26691105662
1790,162998.03330922226
1791,162995.96060107657
1792,162995.71146097212
1793,163009.980653852
1794,162965.38771962776
1795,162997.08856530857
1796,162975.87708244496
1797,162966.87249356598
1798,162958.5108348389
1799,162954.05117444365
1800,162964.75648947663
1801,163002.46568498365
1802,162968.02113962022
1803,162964.2338554747
1804,162972.6422621213
1805,162965.0199046362
1806,162928.85686018065
1807,162998.75088854265
1808,163056.94092257877
1809,162989.25583143582
1810,162949.48876924286
1811,162962.9327349373
1812,162993.1882407665
1813,162944.4433416233
1814,162957.59620343318
1815,162938.75745250762
1816,162969.53327339183
1817,162987.1254071941
1818,162975.17746783386
1819,162924.57873613277
1820,162920.81865664877
1821,162939.71999194275
1822,162988.8088237243
1823,162978.79827796138
1824,162952.41328321796
1825,162935.43979408432
1826,162943.0641256415
1827,162944.9732649607
1828,162947.44707612312
1829,162974.99059916343
1830,162970.92479652786
1831,162992.96909780215
1832,162925.78271588296
1833,162956.2780254652
1834,162942.08591064153
1835,162946.31400934563
1836,162940.0137055779
1837,162934.87296679043
1838,162994.94013010725
1839,162926.71540669247
1840,163001.8818863685
1841,162998.47431200737
1842,162986.51749757014
1843,163012.22705496583
1844,162964.35061319257
1845,163057.1530655291
1846,163055.64396398878
1847,163061.6283569195
1848,162972.5480890641
1849,163056.3629751298
1850,162985.51843454142
1851,162984.18220721776
1852,162959.905396364
1853,162928.8011749127
1854,163000.68962045066
1855,163083.63295453438
1856,163002.48965047483
1857,163085.47465478315
1858,162957.99194176288
1859,162954.26115686007
1860,162956.65358889257
1861,162954.0267967456
1862,163024.06176973484
1863,162975.2278998518
1864,162975.66386779628
1865,163008.94901805307
1866,163007.94714777998
1867,162985.0303425843
1868,163016.2331690776
1869,162954.4034080691
1870,162997.39579119353
1871,163016.59692763805
1872,163012.7333657903
1873,163071.8394543987
1874,162987.25326398286
1875,163052.3984519079
1876,162978.3903112006
1877,163003.9287947138
1878,163010.18968225716
1879,163062.76930033564
1880,162952.99688404152
1881,163017.8983195149
1882,163026.76653713375
1883,162977.9302059495
1884,163011.04448165072
1885,163062.5796992544
1886,163032.8719103013
1887,162978.48939343242
1888,162998.6836621389
1889,163004.88403535823
1890,163000.24463899684
1891,162924.33223935374
1892,162946.6894854442
1893,163014.84072028453
1894,163007.88146269752
1895,163016.56923762456
1896,162968.36697443525
1897,162947.35624778346
1898,162940.8353054569
1899,162973.20076147013
1900,162955.54911876362
1901,163038.73227541565
1902,163050.02583660127
1903,162974.5411428772
1904,162979.17346950888
1905,163036.37547734493
1906,163059.17267239722
1907,163077.85903267458
1908,162914.77468991108
1909,162914.7008389401
1910,162915.14078726963
1911,163039.16460836018
1912,163081.1436473541
1913,162978.55848358403
1914,162989.21167222864
1915,162931.4728143228
1916,163088.03335005246
1917,162997.70029734407
1918,162986.51893283176
1919,162983.72531792813
1920,163009.73267993002
1921,163042.84356388345
1922,163051.21619074204
1923,162994.1334712215
1924,163048.97928631262
1925,162984.753785596
1926,163032.75251241744
1927,163022.78246942261
1928,163036.0119862781
1929,162960.2185169808
1930,162960.65049935915
1931,162960.91500461075
1932,162996.0833961513
1933,162998.9874263319
1934,162976.76555645946
1935,162968.54123127527
1936,162987.25222830943
1937,163054.38917265544
1938,163044.9056468183
1939,162952.40924697003
1940,162938.10455314378
1941,163008.70198232206
1942,163043.99379359235
1943,162946.33282495465
1944,163043.06069494612
1945,163062.22152223342
1946,163065.57935343435
1947,162973.5094929571
1948,163023.90848816445
1949,163030.45747518563
1950,163003.62760776357
1951,163086.60706164682
1952,163051.3232196445
1953,163031.39972140762
1954,163000.31929642006
1955,162987.71698389456
1956,163033.76581220014
1957,162999.7208271595
1958,163051.31639990504
1959,162981.4841270981
1960,162993.59473665076
1961,162959.02849325302
1962,162914.28385031415
1963,162915.23624955033
1964,162915.61156780497
1965,162918.7937615657
1966,162919.16519122562
1967,163030.559483138
1968,163047.71808318194
1969,163052.8484098044
1970,163045.04741209425
1971,163034.63449300214
1972,163026.80860901225
1973,162982.26664771538
1974,163005.53977846788
1975,163037.50349660192
1976,163007.0752213569
1977,163077.25838187814
1978,163074.40777494485
1979,163000.3800268833
1980,163023.30102973167
1981,162976.60434981334
1982,162949.34009078474
1983,162949.6996789876
1984,162920.3831917163
1985,162930.55437727648
1986,162931.02494176372
1987,162927.10892913202
1988,162979.91513731884
1989,162968.8185620766
1990,162975.00599932708
1991,162960.78467203325
1992,162972.99337340903
1993,162963.77006206152
1994,163028.33610088498
1995,162973.02022268556
1996,162993.90881750183
1997,163011.7441953537
1998,163021.2175562428
1999,163009.167595196
2000,163024.21566031256
2001,162996.68163371575
2002,163036.6078557484
2003,162994.28883335754
2004,162988.13344771712
2005,162994.95832970933
2006,162977.03125386246
2007,163004.93248531097
2008,162961.8984918342
2009,162994.294982444
2010,163028.67857785203
2011,163030.51685925954
2012,162982.68041184047
2013,162973.2940983884
2014,162974.4337223252
2015,163048.61866009008
2016,162973.9385624152
2017,162972.20254589172
2018,162978.07607371165
2019,162965.72432561792
2020,162969.9516507819
2021,162946.35829832457
2022,163087.85101069428
2023,163002.48891766902
2024,162989.07778922623
2025,163016.27539403792
2026,162925.7132678964
2027,162921.81066537718
2028,162922.97057562828
2029,162919.13826674374
2030,162938.30618055403
2031,162933.87872806468
2032,162933.45852970975
2033,162932.6092497288
2034,162917.9488844557
2035,163002.57279169062
2036,162921.72893215608
2037,162921.8607428243
2038,162933.0730030932
2039,163005.45614263404
2040,163093.81623786883
2041,163067.50347539454
2042,162963.84132542525
2043,163008.3947599866
2044,163010.5335773226
2045,163059.71086048332
2046,162992.9813871151
2047,162976.78817299497
2048,162966.24021227515
2049,163010.83774682274
2050,163035.43879915882
2051,162960.06207591813
2052,162990.31413261069
2053,163008.48815256124
2054,162931.46051705765
2055,162989.05692117926
2056,162985.20303731738
2057,162961.0201320624
2058,163052.98562800325
2059,162977.32946873002
2060,162991.60207409464
2061,163035.32601480067
2062,162996.67606607257
2063,163008.75288862007
2064,162983.80502669583
2065,163025.24927448673
2066,163046.98716817933
2067,162976.55987975906
2068,163028.56057387852
2069,162988.10386130903
2070,162959.6918306584
2071,162936.03724137912
2072,163004.48701683432
2073,162992.63400976395
2074,163010.67292448154
