Id,SalePrice
1461,129000.0
1462,157000.0
1463,192000.0
1464,179900.0
1465,213500.0
1466,187000.0
1467,141000.0
1468,163990.0
1469,184900.0
1470,128950.0
1471,196000.0
1472,100000.0
1473,100000.0
1474,148500.0
1475,140000.0
1476,582933.0
1477,235128.0
1478,320000.0
1479,236500.0
1480,386250.0
1481,276000.0
1482,202500.0
1483,169990.0
1484,189000.0
1485,184000.0
1486,225000.0
1487,423000.0
1488,147000.0
1489,250580.0
1490,205000.0
1491,183500.0
1492,40000.0
1493,185000.0
1494,340000.0
1495,359100.0
1496,302000.0
1497,208900.0
1498,148800.0
1499,147400.0
1500,81000.0
1501,183200.0
1502,167240.0
1503,318000.0
1504,227000.0
1505,215000.0
1506,167000.0
1507,129000.0
1508,207500.0
1509,179900.0
1510,145000.0
1511,168500.0
1512,175000.0
1513,156500.0
1514,127000.0
1515,189000.0
1516,158000.0
1517,169900.0
1518,142953.0
1519,235000.0
1520,141000.0
1521,168500.0
1522,167000.0
1523,99500.0
1524,99500.0
1525,104900.0
1526,119900.0
1527,107500.0
1528,123000.0
1529,156000.0
1530,167900.0
1531,107400.0
1532,120000.0
1533,140000.0
1534,107900.0
1535,159434.0
1536,120000.0
1537,40000.0
1538,161000.0
1539,287000.0
1540,107500.0
1541,159000.0
1542,159434.0
1543,167500.0
1544,73000.0
1545,81000.0
1546,107500.0
1547,145000.0
1548,145000.0
1549,127000.0
1550,166000.0
1551,109900.0
1552,141500.0
1553,113000.0
1554,66500.0
1555,161750.0
1556,135000.0
1557,140000.0
1558,95000.0
1559,107500.0
1560,133900.0
1561,136900.0
1562,134800.0
1563,127500.0
1564,165000.0
1565,167500.0
1566,155835.0
1567,84000.0
1568,215000.0
1569,152000.0
1570,134800.0
1571,145000.0
1572,145000.0
1573,279500.0
1574,60000.0
1575,187500.0
1576,215000.0
1577,207500.0
1578,176500.0
1579,140000.0
1580,155835.0
1581,155000.0
1582,129000.0
1583,350000.0
1584,234000.0
1585,140000.0
1586,68500.0
1587,107500.0
1588,138800.0
1589,82000.0
1590,139000.0
1591,108000.0
1592,108480.0
1593,99500.0
1594,135000.0
1595,107500.0
1596,236000.0
1597,110000.0
1598,208500.0
1599,227000.0
1600,213500.0
1601,89000.0
1602,102776.0
